Manufacturer,PermitNumber,VINNUMBER,AnnualTotalofDisengagements,DEC 2019,JAN 2020,FEB 2020,MAR 2020,APR 2020,MAY 2020,JUN 2020,JULY 2020,AUG 2020,SEP 2020,OCT 2020,NOV 2020,ANNUALTOTAL,,,,,
CRUISE LLC,AVT008,5G21A6P06L4100057,3,495.88,989.66,1090.53,772.31,201.71,761.67,876.13,962.69,1076.12,1028.17,25.62,939.91,"9,220.39",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100035,0,491.45,468.34,645.10,125.33,0.00,0.00,0.00,65.73,167.28,78.13,66.64,112.41,"2,220.41",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100073,1,482.82,1350.90,888.07,591.96,0.00,0.00,559.07,755.21,796.59,65.61,693.00,1108.90,"7,292.13",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100077,0,438.14,665.18,262.31,190.11,0.00,0.00,0.00,0.00,0.00,0.00,6.15,0.00,"1,561.88",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100117,0,412.32,204.05,937.77,228.10,0.00,16.84,15.54,54.32,263.91,486.37,504.48,1116.57,"4,240.27",,,,,
CRUISE LLC,AVT008,5G21A6P00L4100071,0,409.52,668.95,1492.95,693.71,0.00,155.26,874.18,462.51,512.72,890.91,747.52,560.03,"7,468.27",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100186,0,401.48,739.98,1903.82,879.02,35.28,765.39,649.87,312.81,272.01,144.14,72.56,0.00,"6,176.37",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100185,0,393.90,578.95,629.31,610.59,174.50,607.62,813.71,1058.78,882.03,820.10,1088.63,857.14,"8,515.26",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100163,0,382.13,523.74,124.42,140.29,0.00,0.00,19.52,68.06,0.00,16.07,0.00,0.00,"1,274.23",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100192,0,375.66,1204.24,1071.98,796.80,39.66,446.54,894.70,762.08,1185.49,353.59,1282.85,202.81,"8,616.41",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100046,1,373.96,943.68,1076.48,542.00,79.71,734.85,745.01,1100.40,954.90,1119.91,1113.45,646.76,"9,431.10",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100063,0,359.70,187.09,226.30,84.25,0.00,0.00,26.83,140.95,50.71,0.00,109.34,0.00,"1,185.17",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100126,0,353.42,760.18,1221.74,236.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,571.40",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100123,0,347.21,218.66,75.77,142.61,0.00,4.93,0.00,0.00,89.51,338.67,0.00,100.58,"1,317.94",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100173,0,344.28,103.25,863.90,675.66,187.25,578.15,866.77,920.22,915.62,808.19,929.13,347.27,"7,539.69",,,,,
CRUISE LLC,AVT008,5G21A6P02L4100170,0,338.36,313.21,741.06,118.87,0.00,0.00,0.00,50.43,173.95,1187.72,652.87,903.26,"4,479.74",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100075,0,329.09,0.00,0.00,0.00,0.00,0.00,64.21,497.02,573.84,673.58,689.02,694.58,"3,521.34",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100032,0,315.08,944.20,1169.25,0.00,0.00,4.54,601.86,688.77,924.31,1146.35,914.43,817.16,"7,525.95",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100005,0,298.89,405.48,1067.18,302.83,0.00,14.84,20.61,0.00,0.00,11.67,0.00,443.23,"2,564.72",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100061,0,293.84,522.46,1110.97,529.02,78.58,350.29,431.45,374.28,853.55,256.17,976.81,871.71,"6,649.12",,,,,
CRUISE LLC,AVT008,5G21A6P02L4100167,0,232.44,1509.65,937.20,505.16,68.23,249.63,280.28,407.19,1160.02,1053.89,1156.67,1248.43,"8,808.79",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100053,0,221.64,750.09,548.42,96.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,616.67",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100021,0,218.08,805.69,97.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,"1,121.02",,,,,
CRUISE LLC,AVT008,5G21A6P00L4100135,0,203.99,47.57,0.00,0.00,0.00,0.00,0.00,19.32,0.00,0.00,1.05,0.00,271.93,,,,,
CRUISE LLC,AVT008,5G21A6P00L4100023,0,201.55,53.07,536.24,6.36,0.00,0.00,0.00,60.32,150.00,0.00,224.77,211.42,"1,443.73",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100187,2,194.08,1281.88,1291.01,431.80,97.20,587.41,820.41,728.23,739.42,901.95,1045.50,553.84,"8,672.74",,,,,
CRUISE LLC,AVT008,5G21A6P03L4100078,0,182.77,555.50,617.51,197.31,0.00,7.36,42.32,0.00,103.97,280.41,615.87,198.07,"2,801.11",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100025,0,176.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.21,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100125,0,175.52,801.56,415.56,408.52,69.46,238.86,0.00,3.83,0.00,0.00,68.38,0.02,"2,181.72",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100070,2,160.58,1090.36,1682.03,903.78,66.36,412.69,340.42,446.39,854.61,962.53,888.85,637.49,"8,446.09",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100042,0,152.37,193.24,1189.85,350.88,0.00,0.00,104.26,359.32,0.00,7.41,15.24,0.00,"2,372.58",,,,,
CRUISE LLC,AVT008,5G21A6P03L4100050,0,148.68,5.44,507.86,279.74,0.00,0.00,368.65,379.29,602.45,519.23,267.24,248.35,"3,326.93",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100003,0,138.33,378.97,273.41,0.00,0.00,0.00,0.00,8.10,75.52,126.53,0.00,166.20,"1,167.06",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100141,1,112.82,964.12,553.06,250.95,0.00,317.27,300.21,776.34,582.50,498.30,610.61,671.46,"5,637.64",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100020,0,108.48,36.23,42.19,0.00,0.00,0.00,0.00,0.00,10.07,0.00,0.00,0.00,196.97,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100084,0,104.42,79.56,890.59,299.08,0.00,0.00,0.00,58.59,239.57,746.27,596.16,719.13,"3,733.39",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100132,0,100.36,623.38,1179.13,266.09,0.00,65.25,0.00,0.72,0.00,0.00,228.62,781.67,"3,245.22",,,,,
CRUISE LLC,AVT008,5G21A6P02L4100086,0,92.53,771.02,1245.08,604.91,0.00,345.29,418.36,755.70,927.01,964.29,1130.92,619.11,"7,874.24",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100026,0,92.27,103.79,1289.92,324.35,178.36,717.20,869.34,962.89,404.72,56.51,27.40,8.20,"5,034.96",,,,,
CRUISE LLC,AVT008,5G21A6P03L4100131,0,91.88,1040.37,1401.10,573.28,39.62,578.91,420.53,1034.92,1441.81,1105.80,1287.28,0.00,"9,015.52",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100014,0,82.68,744.10,833.35,692.46,189.54,537.13,616.01,832.85,1033.36,381.25,444.60,632.92,"7,020.26",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100048,0,69.22,623.49,1579.08,578.50,42.41,397.41,36.02,205.85,699.76,922.13,271.30,755.07,"6,180.24",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100013,0,51.28,495.02,252.59,623.69,0.00,0.00,0.00,289.64,362.96,326.29,101.75,0.00,"2,503.22",,,,,
CRUISE LLC,AVT008,5G21A6P00L4100006,0,49.52,13.61,486.19,291.02,56.90,294.19,531.59,985.80,542.20,182.92,372.71,287.99,"4,094.63",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100011,0,20.45,5.96,0.00,0.00,0.00,0.00,0.00,40.61,2.50,0.00,10.16,31.52,111.20,,,,,
CRUISE LLC,AVT008,5G21A6P05L4100051,0,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100022,0,5.48,0.00,0.00,0.00,0.00,28.18,0.00,0.00,0.00,0.00,0.00,0.00,33.66,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100030,0,5.46,0.00,0.00,52.72,0.00,0.00,7.79,347.98,89.66,333.09,0.00,0.00,836.69,,,,,
CRUISE LLC,AVT008,5G21A6P00L4100183,0,4.36,0.00,0.26,0.00,0.00,7.20,0.00,163.68,32.75,110.47,1.74,16.12,336.58,,,,,
CRUISE LLC,AVT008,5G21A6P00L4100054,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.63,10.63,,,,,
CRUISE LLC,AVT008,5G21A6P01L4100015,0,0.00,0.00,0.00,0.00,0.00,631.41,562.44,844.42,867.35,0.00,19.42,0.00,"2,925.05",,,,,
CRUISE LLC,AVT008,5G21A6P01L4100161,0,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,10.64,20.21,,,,,
CRUISE LLC,AVT008,5G21A6P05L4100065,0,0.00,52.22,0.00,0.00,0.00,0.00,0.00,0.00,9.36,0.00,656.18,57.28,775.04,,,,,
CRUISE LLC,AVT008,5G21A6P07L4100052,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.87,5.87,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100036,0,0.00,0.00,0.00,0.00,0.00,30.09,55.26,372.87,238.38,0.00,8.94,18.35,723.89,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100062,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,354.86,73.86,103.28,544.62,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100143,0,0.00,1023.73,1272.30,436.51,153.48,369.94,510.38,1086.75,626.00,882.88,1068.55,1404.35,"8,834.88",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100181,0,0.00,433.73,1184.10,600.98,46.28,841.09,436.15,1117.27,785.96,1033.53,1523.66,951.77,"8,954.52",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100102,0,0.00,0.00,1169.51,283.69,0.00,291.37,219.85,259.76,537.71,1047.13,1231.36,1318.14,"6,358.52",,,,,
CRUISE LLC,AVT008,5G21A6P03L4100162,0,0.00,0.00,1297.99,376.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,674.62",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4110753,0,0.00,58.33,607.85,179.22,0.00,0.00,75.71,42.29,151.06,47.81,623.79,1196.58,"2,982.64",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100134,0,0.00,0.00,454.13,343.67,0.00,20.04,232.59,1085.05,1173.32,703.88,178.30,0.00,"4,190.98",,,,,
CRUISE LLC,AVT008,5G21A6P04L4110408,0,0.00,0.00,685.48,169.38,0.00,0.00,153.21,65.22,281.60,648.56,840.43,701.50,"3,545.38",,,,,
CRUISE LLC,AVT008,5G21A6P02L4110407,0,0.00,106.02,555.02,162.56,0.00,0.00,11.03,50.58,184.52,0.00,56.23,9.03,"1,134.98",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100182,0,0.00,27.57,351.42,0.00,0.00,212.84,424.71,291.05,537.26,382.50,215.43,118.10,"2,560.88",,,,,
CRUISE LLC,AVT008,5G21A6P06L4110751,0,0.00,155.60,500.37,0.00,0.00,2.56,0.00,56.90,167.92,52.23,62.56,33.21,"1,031.35",,,,,
CRUISE LLC,AVT008,5G21A6P08L4110752,0,0.00,191.10,464.02,5.46,0.00,30.14,165.19,52.00,177.41,199.06,230.62,60.00,"1,574.99",,,,,
CRUISE LLC,AVT008,5G21A6P04L4100008,0,0.00,138.41,428.47,333.64,0.00,0.00,35.30,1.98,0.00,0.00,0.00,91.54,"1,029.35",,,,,
CRUISE LLC,AVT008,5G21A6P03L4100128,0,0.00,0.00,0.00,329.16,0.00,0.00,0.00,31.38,0.00,0.00,0.00,86.63,447.17,,,,,
CRUISE LLC,AVT008,5G21A6P04L4100039,0,0.00,0.00,0.00,0.00,0.00,0.00,14.57,0.00,0.00,0.00,0.00,0.00,14.57,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100174,0,0.00,0.00,0.00,0.00,5.43,0.00,0.00,12.76,0.00,0.00,0.00,0.00,18.19,,,,,
CRUISE LLC,AVT008,5G21A6P06L4100012,0,0.00,0.00,0.00,0.00,11.60,0.00,0.00,0.00,0.00,0.00,10.17,0.00,21.77,,,,,
DiDi Research America LLC,AVT055,3LN6L5LU2HR663008,0,404.29,358.71,385.02,16.67,0,0,0,0,12.62,78.47,18.41,6.2,1280.39,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU3JR619538,1,146.28,462,163.31,66,0,0,0,5.56,55.89,114.94,35.17,85.58,1134.73,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU4JR608032,1,67.06,49.26,61.75,81.13,0,0,0,0,0,20.24,66.9,49.49,395.83,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU4JR609133,0,1.93,136.15,170.3,399.81,0,0,0,0,0,0,118.28,2.32,828.79,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU1JR609431,0,26.06,0,0,0,0,0,0,0,0,20.81,144.13,253.32,444.32,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU4JR611142,0,195.6,203.28,432.16,157.75,0,0,0,0,0,0,140.16,351.66,1480.61,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU7JR611619,0,461.5,254.02,420.95,200.01,0,0,18.87,9.21,42.02,4.23,39.19,0,1450,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU5JR618049,0,246.88,464.02,58.82,41.89,0,0,0,5.47,4.28,0,3.49,0,824.85,,,,,
DiDi Research America LLC,AVT055,3LN6L5MU0JR618055,0,30.96,40.03,267.14,251.61,0,0,0,0,1.05,26.69,207.24,94.03,918.75,,,,,
